hour(h),DNI(W/m2),Tamb(°C),mdotDemand(kg/s),Tdemand(°C),mdotSF(kg/s),TSF(°C),mdotAux(kg/s),qBoiler(MWh),qAbs(W/m2),Mstor(t),Tstor(°C),mdotStToBoiler(kg/s),mdotSFToBoiler(kg/s),mdotSFToSt(kg/s) 
4354,877.17,27.35,100,350,91.4864,350,0,0.323494,601.171,23.5892,318.336,8.5136,91.4864,0
4355,905.42,28.88,100,350,93.4483,350,0,0.378127,612.616,0.00315887,301.905,6.55167,93.4483,0
4356,917.28,30.01,90,350,90,350,0,-1.22782e-14,617.247,0.00315887,30.6137,0,90,2.84217e-14
4357,913.73,31.14,80,350,94.4221,350,0,0,618.238,51.9227,341.495,0,80,14.4221
4358,895.01,32.28,47,350,93.6054,350,0,0,613.398,219.702,345.963,0,47,46.6054
4359,857.28,31.87,53,350,90.3129,350,0,0,594.097,354.029,346.234,0,53,37.3129
4360,783.82,31.45,79,350,81.4699,350,0,0,542.222,362.92,345.1,0,79,2.46991
4361,691.06,31.04,50,350,68.4839,350,0,0,466.031,429.462,344.822,0,50,18.4839
4362,532.71,29.05,20,350,46.7532,350,0,0,338.577,525.774,344.917,0,20,26.7532
4363,263.69,27.06,0,350,8.89687,350,0,0,151.13,557.803,344.402,0,1.42109e-14,8.89687
4364,0,25.07,0,350,0,50,0,0,0,557.803,343.591,-0,0,0
4365,0,24.3,0,350,0,50,0,0,0,557.803,342.78,-0,0,0
4366,0,23.53,0,350,0,50,0,0,0,557.803,341.97,-0,0,0
4367,0,22.76,0,350,0,50,0,0,0,557.803,341.16,-0,0,0
4368,0,22.24,0,350,0,50,0,0,0,557.803,341.16,0,0,0
4369,0,21.73,0,350,0,50,0,0,0,557.803,340.349,-0,0,0
4370,0,21.21,0,350,0,50,0,0,0,557.803,339.538,-0,0,0
4371,0,21.08,0,350,0,50,0,0,0,557.803,338.73,-0,0,0
4372,0,20.96,45,350,0,50,0,0.652138,0,395.803,337.923,45,0,0
4373,0,20.83,45,350,0,50,0,0.713334,0,233.803,336.79,45,0,0
4374,399.91,22.81,50,350,19.5153,350,0,0.552559,254.154,124.058,334.895,30.4847,19.5153,0
4375,609.61,24.79,70,350,59.0804,350,0,0.243899,411.086,84.7474,331.387,10.9196,59.0804,0
4376,739.93,26.78,70,350,76.2655,350,0,0,511.852,107.303,331.271,0,70,6.26552
4377,814.05,28.58,100,350,85.1895,350,0,0.403109,564.145,53.9854,327.319,14.8105,85.1895,0
4378,876.75,30.38,100,350,91.4667,350,0,0.310168,600.903,23.2654,319.71,8.53333,91.4667,0
4379,905.95,32.18,100,350,93.5425,350,0,0.362851,613.005,0.01847,303.174,6.45748,93.5425,0
4380,917.64,33.34,90,350,94.3217,350,0,-1.22782e-14,617.523,15.5765,323.5,0,90,4.32168
4381,913.94,34.5,80,350,94.4821,350,0,0,618.411,67.7122,337.55,0,80,14.4821
4382,879.48,35.67,47,350,91.8271,350,0,0,602.775,229.09,344.407,0,47,44.8271
4383,857.33,35.36,53,350,90.3519,350,0,-7.23048e-15,594.138,363.557,345.266,0,53,37.3519
4384,797.77,35.06,79,350,83.1453,350,0,1.07775e-14,551.863,378.48,344.292,0,79,4.14526
4385,716.34,34.75,50,350,71.418,350,0,-6.82121e-15,483.058,455.584,344.294,0,50,21.418
4386,550.24,33.02,20,350,48.6807,350,0,0,349.693,558.835,344.557,0,20,28.6807
4387,284.68,31.28,0,350,10.3161,350,0,0,163.141,595.973,344.151,0,1.06581e-14,10.3161
4388,0,29.55,0,350,0,50,0,0,0,595.973,343.403,-0,0,0
4389,0,28.68,0,350,0,50,0,0,0,595.973,342.655,-0,0,0
4390,0,27.8,0,350,0,50,0,0,0,595.973,341.907,-0,0,0
4391,0,26.93,0,350,0,50,0,0,0,595.973,341.158,-0,0,0
4392,0,26.23,0,350,0,50,0,0,0,595.973,341.158,0,0,0
4393,0,25.53,0,350,0,50,0,0,0,595.973,340.408,-0,0,0
4394,0,24.83,0,350,0,50,0,0,0,595.973,339.658,-0,0,0
4395,0,24.48,0,350,0,50,0,0,0,595.973,338.909,-0,0,0
4396,0,24.13,45,350,0,50,0,0.639289,0,433.973,338.161,45,0,0
4397,0,23.78,45,350,0,50,0,0.694643,0,271.973,337.136,45,0,0
4398,446.56,25.29,50,350,24.5826,350,0,0.441746,283.793,180.47,335.517,25.4174,24.5826,0
4399,630.41,26.81,70,350,61.4819,350,0,0.17267,425.105,149.805,333.108,8.51809,61.4819,0
4400,764.83,28.33,70,350,79.2084,350,0,-9.54969e-15,529.074,182.955,333.798,0,70,9.20838
4401,843.09,30.11,100,350,88.6287,350,0,0.252991,584.272,142.018,331.46,11.3713,88.6287,0
4402,877.54,31.9,100,350,91.5713,350,0,0.217513,601.453,111.675,328.495,8.42874,91.5713,0
4403,905.44,33.69,100,350,93.4979,350,0,0.196667,612.671,88.2674,324.794,6.5021,93.4979,0
4404,933.54,34.73,90,350,96.1572,350,0,-1.22782e-14,628.237,110.433,326.108,0,90,6.15722
4405,929.9,35.77,80,350,96.3324,350,0,-1.09139e-14,629.222,169.23,331.925,0,80,16.3324
4406,909.81,36.81,47,350,95.3767,350,0,6.41194e-15,623.57,343.386,339.839,0,47,48.3767
4407,857.44,36.46,53,350,90.3718,350,0,-7.23048e-15,594.217,477.925,341.793,0,53,37.3718
4408,797.87,36.11,79,350,83.1629,350,0,0,551.929,492.911,341.163,0,79,4.1629
4409,716.52,35.76,50,350,71.4438,350,0,-6.82121e-15,483.171,570.109,341.598,0,50,21.4438
4410,550.63,34.12,20,350,48.7288,350,0,-2.72848e-15,349.93,673.532,342.239,0,20,28.7288
4411,285.64,32.47,0,350,16.9824,350,0,9.69352e-31,163.684,734.669,342.286,0,-3.55271e-15,16.9824
4412,0,30.83,0,350,0,50,0,0,0,734.669,341.686,-0,0,0
4413,0,29.99,0,350,0,50,0,0,0,734.669,341.084,-0,0,0
4414,0,29.15,0,350,0,50,0,0,0,734.669,340.483,-0,0,0
4415,0,28.31,0,350,0,50,0,0,0,734.669,339.881,-0,0,0
4416,0,27.55,0,350,0,50,0,0,0,734.669,339.881,0,0,0
4417,0,26.79,0,350,0,50,0,0,0,734.669,339.277,-0,0,0
4418,0,26.03,0,350,0,50,0,0,0,734.669,338.673,-0,0,0
4419,0,25.48,0,350,0,50,0,0,0,734.669,338.069,-0,0,0
4420,0,24.94,45,350,0,50,0,0.676896,0,572.669,337.465,45,0,0
4421,0,24.39,45,350,0,50,0,0.718702,0,410.669,336.691,45,0,0
4422,417.23,26,50,350,20.6774,350,0,0.505977,265.158,305.108,335.62,29.3226,20.6774,0
4423,608.54,27.61,70,350,58.97,350,0,0.20921,410.361,265.4,334.194,11.03,58.97,0
4424,750.22,29.22,70,350,77.4866,350,0,9.54969e-15,518.969,292.352,334.17,0,70,7.4866
4425,827.46,30.36,100,350,86.7767,350,0,0.274482,573.439,244.748,332.702,13.2233,86.7767,0
4426,877.18,31.5,100,350,91.5162,350,0,0.193786,601.201,214.206,330.965,8.48378,91.5162,0
4427,889.85,32.64,100,350,91.681,350,0,0.209628,602.115,184.258,329.001,8.31896,91.681,0
4428,917.4,33.24,90,350,94.2857,350,0,0,617.367,199.687,328.524,0,90,4.28574
4429,914.48,33.85,80,350,94.5327,350,0,1.09139e-14,618.781,252.004,331.307,0,80,14.5327
4430,879.83,34.46,47,350,91.8527,350,0,1.28239e-14,603.017,413.474,337.566,0,47,44.8527
4431,828.46,34,53,350,86.9276,350,0,7.23048e-15,574.132,535.613,339.592,0,53,33.9276
4432,757.83,33.53,79,350,78.4221,350,0,0.00777916,524.233,533.533,338.783,0.577909,78.4221,0
4433,668.46,33.07,50,350,65.9011,350,0,-6.82121e-15,450.768,590.777,339.134,0,50,15.9011
4434,495.71,31.26,20,350,42.7596,350,0,5.45697e-15,315.034,672.711,339.806,0,20,22.7596
4435,266.37,29.46,0,350,15.0766,350,0,0,152.645,726.987,339.961,0,-1.42109e-14,15.0766
4436,0,27.65,0,350,0,50,0,0,0,726.987,339.352,-0,0,0
4437,0,26.6,0,350,0,50,0,0,0,726.987,338.743,-0,0,0
4438,0,25.55,0,350,0,50,0,0,0,726.987,338.132,-0,0,0
4439,0,24.5,0,350,0,50,0,0,0,726.987,337.521,-0,0,0
4440,0,23.98,0,350,0,50,0,0,0,726.987,337.521,0,0,0
4441,0,23.46,0,350,0,50,0,0,0,726.987,336.909,-0,0,0
4442,0,22.94,0,350,0,50,0,0,0,726.987,336.297,-0,0,0
4443,0,22.98,0,350,0,50,0,0,0,726.987,335.687,-0,0,0
4444,0,23.03,45,350,0,50,0,0.805831,0,564.987,335.077,45,0,0
4445,0,23.07,45,350,0,50,0,0.848059,0,402.987,334.295,45,0,0
4446,381.99,24.73,50,350,17.5871,350,0,0.653114,242.778,286.301,333.208,32.4129,17.5871,0
4447,586.58,26.4,70,350,56.4417,350,0,0.297827,395.568,237.491,331.695,13.5583,56.4417,0
4448,712.09,28.07,70,350,72.9859,350,0,0,492.599,248.24,330.756,0,70,2.98595
4449,799.19,29.58,100,350,83.4328,350,0,0.416623,553.842,188.598,329.044,16.5672,83.4328,0
4450,861.38,31.1,100,350,89.666,350,0,0.287478,590.355,151.396,326.818,10.334,89.666,0
4451,874.26,32.62,100,350,89.8798,350,0,0.314719,591.541,114.963,324.085,10.1202,89.8798,0
4452,901.27,33.18,90,350,92.4303,350,0,2.45564e-14,606.483,123.712,322.596,0,90,2.43031
4453,898.03,33.75,80,350,92.6292,350,0,-1.09139e-14,607.624,169.178,327.496,0,80,12.6292
4454,864.41,34.32,47,350,90.0452,350,0,0,592.432,324.14,336.929,0,47,43.0452
4455,828.66,33.64,53,350,86.9455,350,0,0,574.265,446.344,339.535,0,53,33.9455
4456,756.52,32.95,79,350,78.2631,350,0,0.0101132,523.334,443.691,338.563,0.736867,78.2631,0
4457,656.2,32.27,50,350,64.4887,350,0,0,442.517,495.85,338.888,0,50,14.4887
4458,496.32,30.41,20,350,42.8237,350,0,0,315.442,578.016,339.708,0,20,22.8237
4459,216.26,28.56,0,350,16.4323,307.143,0,5.48133e-16,123.942,637.172,336,0,1.06581e-14,16.4323
4460,0,26.7,0,350,0,50,0,0,0,637.172,335.312,-0,0,0
4461,0,25.51,0,350,0,50,0,0,0,637.172,334.623,-0,0,0
4462,0,24.33,0,350,0,50,0,0,0,637.172,333.934,-0,0,0
4463,0,23.14,0,350,0,50,0,0,0,637.172,333.243,-0,0,0
4464,0,22.33,0,350,0,50,0,0,0,637.172,333.243,0,0,0
4465,0,21.52,0,350,0,50,0,0,0,637.172,332.55,-0,0,0
4466,0,20.71,0,350,0,50,0,0,0,637.172,331.856,-0,0,0
4467,0,20.79,0,350,0,50,0,0,0,637.172,331.165,-0,0,0
4468,0,20.87,45,350,0,50,0,1.05435,0,475.172,330.475,45,0,0
4469,0,20.95,45,350,0,50,0,1.10413,0,313.172,329.553,45,0,0
4470,363,22.96,50,350,22.6727,307.143,0,1.88191,230.735,214.794,328.17,27.3273,22.6727,0
4471,575.33,24.97,70,350,53.3195,350,0,0.476819,388.006,154.744,326.179,16.6805,53.3195,0
4472,711.88,26.98,70,350,72.9629,350,0,9.54969e-15,492.465,165.411,325.156,0,70,2.96295
4473,798.96,28.62,100,350,83.4052,350,0,0.544991,553.674,105.67,322.632,16.5948,83.4052,0
4474,846.77,30.27,100,350,87.9571,350,0,0.45151,580.313,62.3153,318.757,12.0429,87.9571,0
4475,873.81,31.92,100,350,89.8238,350,0,0.459544,591.193,25.6809,312.368,10.1762,89.8238,0
4476,901.73,32.38,90,350,92.4771,350,0,0,606.743,34.5985,310.649,0,90,2.47709
4477,898.37,32.84,80,350,92.6626,350,0,2.18279e-14,607.81,80.1839,327.798,0,80,12.6626
4478,879.22,33.31,47,350,91.7707,350,0,0,602.552,241.358,340.816,0,47,44.7707
4479,828.92,32.84,53,350,86.9766,350,0,7.23048e-15,574.436,363.674,342.695,0,53,33.9766
4480,770.75,32.37,79,350,79.9453,350,0,0,533.19,367.077,341.567,0,79,0.945317
4481,667.17,31.9,50,350,65.7576,350,0,6.82121e-15,449.943,423.805,341.658,0,50,15.7576
4482,497.08,29.95,20,350,42.9131,350,0,-2.72848e-15,315.96,506.292,342.142,0,20,22.9131
4483,259.02,28,0,350,30.6595,264.286,0,-1.82711e-15,148.474,616.666,327.517,0,-1.77636e-14,30.6595
4484,0,26.05,0,350,0,50,0,0,0,616.666,326.825,-0,0,0
4485,0,25.02,0,350,0,50,0,0,0,616.666,326.132,-0,0,0
4486,0,23.99,0,350,0,50,0,0,0,616.666,325.438,-0,0,0
4487,0,22.96,0,350,0,50,0,0,0,616.666,324.743,-0,0,0
4488,0,22.36,0,350,0,50,0,0,0,616.666,324.743,0,0,0
4489,0,21.75,0,350,0,50,0,0,0,616.666,324.047,-0,0,0
4490,0,21.15,0,350,0,50,0,0,0,616.666,323.351,-0,0,0
4491,0,21.17,0,350,0,50,0,0,0,616.666,322.657,-0,0,0
4492,0,21.18,45,350,0,50,0,1.5139,0,454.666,321.965,45,0,0
4493,0,21.2,45,350,0,50,0,1.56445,0,292.666,321.029,45,0,0
4494,366.32,23.39,50,350,23.1048,307.143,0,2.16965,232.882,195.843,319.592,26.8952,23.1048,0
4495,593.88,25.59,70,350,55.4657,350,0,0.567255,400.552,143.52,317.476,14.5343,55.4657,0
4496,709.9,27.79,70,350,72.7432,350,0,-9.54969e-15,491.11,153.395,316.894,0,70,2.74321
4497,798.76,29.38,100,350,83.3903,350,0,0.7124,553.523,93.6004,314.258,16.6097,83.3903,0
4498,846.46,30.97,100,350,87.9246,350,0,0.579253,580.06,50.1288,310.025,12.0754,87.9246,0
4499,874.46,32.56,100,350,89.8985,350,0,0.577191,591.571,13.7633,302.384,10.1015,89.8985,0
4500,885.63,33.57,90,350,90.6328,350,0,0,595.84,16.0414,286.741,0,90,0.632789
4501,883.02,34.58,80,350,90.8992,350,0,1.09139e-14,597.362,55.2783,324.205,0,80,10.8992
4502,863.88,35.6,47,350,89.9923,350,0,0,591.998,210.051,341.146,0,47,42.9923
4503,829.23,35.31,53,350,87.0313,350,0,-7.23048e-15,574.638,332.563,343.094,0,53,34.0313
4504,757.2,35.02,79,350,78.3715,350,0,0.00619575,523.833,330.301,341.785,0.628474,78.3715,0
4505,667.73,34.73,50,350,65.8498,350,0,0,450.362,387.36,341.869,0,50,15.8498
4506,487.53,32.51,20,350,53.4538,307.143,0,1.02857,309.939,507.794,332.794,0,20,33.4538
4507,187.81,30.29,0,350,28.9176,221.429,0,1.09627e-15,107.681,611.897,313.191,0,7.10543e-15,28.9176
4508,0,28.07,0,350,0,50,0,0,0,611.897,312.531,-0,0,0
4509,0,27.13,0,350,0,50,0,0,0,611.897,311.87,-0,0,0
4510,0,26.19,0,350,0,50,0,0,0,611.897,311.209,-0,0,0
4511,0,25.25,0,350,0,50,0,0,0,611.897,310.547,-0,0,0
4512,0,25.03,0,350,0,50,0,0,0,611.897,310.547,0,0,0
4513,0,24.82,0,350,0,50,0,0,0,611.897,309.885,-0,0,0
4514,0,24.6,0,350,0,50,0,0,0,611.897,309.225,-0,0,0
4515,0,24.36,0,350,0,50,0,0,0,611.897,308.566,-0,0,0
4516,0,24.11,45,350,0,50,0,2.27301,0,449.897,307.907,45,0,0
4517,0,23.87,45,350,0,50,0,2.32125,0,287.897,307.014,45,0,0
4518,375.48,25.71,50,350,34.2485,264.286,0,4.36131,238.753,231.192,305.634,15.7515,34.2485,0
4519,571.8,27.56,70,350,51.1168,350,0,1.04379,385.705,163.212,303.936,18.8832,51.1168,0
4520,709.77,29.41,70,350,72.7394,350,0,0,491.04,173.074,304.306,0,70,2.73936
4521,798.6,31.1,100,350,83.3773,350,0,0.955802,553.395,113.232,302.084,16.6227,83.3773,0
4522,846.18,32.79,100,350,87.8922,350,0,0.744642,579.815,69.6441,298.749,12.1078,87.8922,0
4523,858.91,34.48,100,350,88.1027,350,0,0.807069,580.973,26.8137,293.47,11.8973,88.1027,0
4524,886.15,35.49,90,350,90.687,350,0,2.45564e-14,596.099,29.287,286.096,0,90,0.687015
4525,882.38,36.51,80,350,90.8218,350,0,-1.09139e-14,596.848,68.2453,316.747,0,80,10.8218
4526,864.23,37.53,47,350,90.0342,350,0,0,592.183,223.168,337.92,0,47,43.0342
4527,814.38,37.03,53,350,85.2842,350,0,7.23048e-15,564.33,339.391,340.786,0,53,32.2842
4528,757.65,36.53,79,350,78.4363,350,0,0.00708953,524.165,337.362,339.519,0.563678,78.4363,0
4529,668.39,36.03,50,350,65.9416,350,0,0,450.86,394.752,339.95,0,50,15.9416
4530,512.98,33.66,20,350,44.6802,350,0,0,326.185,483.601,340.894,0,20,24.6802
4531,241.91,31.3,0,350,28.3751,264.286,0,-3.65422e-16,138.743,585.751,326.818,0,-3.55271e-15,28.3751
4532,0,28.93,0,350,0,50,0,0,0,585.751,326.098,-0,0,0
4533,0,28.22,0,350,0,50,0,0,0,585.751,325.378,-0,0,0
4534,0,27.52,0,350,0,50,0,0,0,585.751,324.658,-0,0,0
4535,0,26.81,0,350,0,50,0,0,0,585.751,323.937,-0,0,0
4536,0,25.19,0,350,0,50,0,0,0,585.751,323.937,0,0,0
4537,0,23.58,0,350,0,50,0,0,0,585.751,323.211,-0,0,0
4538,0,21.96,0,350,0,50,0,0,0,585.751,322.483,-0,0,0
4539,0,21.82,0,350,0,50,0,0,0,585.751,321.756,-0,0,0
4540,0,21.68,45,350,0,50,0,1.56435,0,423.751,321.03,45,0,0
4541,0,21.54,45,350,0,50,0,1.61835,0,261.751,320.031,45,0,0
4542,367.69,23.58,50,350,33.0569,264.286,0,4.04199,233.858,200.756,318.431,16.9431,33.0569,0
4543,582.41,25.63,70,350,52.3243,350,0,0.713205,392.918,137.123,316.375,17.6757,52.3243,0
4544,709.69,27.68,70,350,72.7129,350,0,0,491.009,146.89,315.826,0,70,2.71292
4545,797.06,28.87,100,350,83.1676,350,0,0.745752,552.308,86.2935,313.079,16.8324,83.1676,0
4546,845.93,30.07,100,350,87.8244,350,0,0.606359,579.579,42.4614,308.499,12.1756,87.8244,0
4547,858.52,31.27,100,350,88.0106,350,0.195599,0.784696,580.612,0.003642,299.53,11.7938,88.0106,0
4548,885.65,32.01,90,350,90.5811,350,0,-1.22782e-14,595.652,2.09574,221.532,0,90,0.581138
4549,882.83,32.75,80,350,90.828,350,0,-1.09139e-14,597.053,41.0764,333.066,0,80,10.828
4550,864.63,33.5,47,350,90.0419,350,0,0,592.391,196.027,344.202,0,47,43.0419
4551,814.79,33.26,53,350,85.3039,350,0,-7.23048e-15,564.594,312.321,344.944,0,53,32.3039
4552,756.62,33.02,79,350,78.2966,350,0,0.00545901,523.478,309.789,343.532,0.703387,78.2966,0
4553,667.04,32.78,50,350,65.7772,350,0,-6.82121e-15,450.013,366.587,343.332,0,50,15.7772
4554,486.21,30.86,20,350,53.3004,307.143,0,1.02857,309.24,486.469,333.53,0,20,33.3004
4555,201.65,28.95,0,350,31.2883,221.429,0,5.48133e-16,115.698,599.106,311.784,0,3.55271e-15,31.2883
4556,0,27.03,0,350,0,50,0,0,0,599.106,311.111,-0,0,0
4557,0,26.15,0,350,0,50,0,0,0,599.106,310.437,-0,0,0
4558,0,25.28,0,350,0,50,0,0,0,599.106,309.763,-0,0,0
4559,0,24.4,0,350,0,50,0,0,0,599.106,309.089,-0,0,0
4560,0,23.68,0,350,0,50,0,0,0,599.106,309.089,0,0,0
4561,0,22.97,0,350,0,50,0,0,0,599.106,308.412,-0,0,0
4562,0,22.25,0,350,0,50,0,0,0,599.106,307.736,-0,0,0
4563,0,22.23,0,350,0,50,0,0,0,599.106,307.061,-0,0,0
4564,0,22.2,45,350,0,50,0,2.35508,0,437.106,306.387,45,0,0
4565,0,22.18,45,350,0,50,0,2.40477,0,275.106,305.467,45,0,0
4566,359.84,23.99,50,350,31.8854,264.286,0,4.27908,228.933,209.894,304.022,18.1146,31.8854,0
4567,571.21,25.81,70,350,51.0561,350,0,1.08769,385.428,141.696,302.153,18.9439,51.0561,0
4568,707.81,27.63,70,350,72.5026,350,0,9.54969e-15,489.737,150.705,302.425,0,70,2.50262
4569,782.82,29.36,100,350,81.4917,350,0,1.11324,542.417,84.0753,299.877,18.5083,81.4917,0
4570,845.7,31.09,100,350,87.7968,350,0,0.799355,579.344,40.1438,295.414,12.2032,87.7968,0
4571,858.16,32.83,100,350,87.9651,350,0.884873,1.16892,580.254,0.00373513,286.445,11.15,87.9651,0
4572,885.19,33.82,90,350,90.5217,350,0,1.22782e-14,595.211,1.88203,213.979,0,90,0.521748
4573,882.26,34.81,80,350,90.7581,350,0,-1.09139e-14,596.549,40.6111,333.263,0,80,10.7581
4574,849.39,35.81,47,350,88.2654,350,0,-1.28239e-14,581.872,189.167,344.093,0,47,41.2654
4575,814,35.31,53,350,85.2202,350,0,0,564.021,305.159,344.898,0,53,32.2202
4576,743.25,34.82,79,350,76.7375,350,0,0.0177496,514.258,297.014,343.462,2.26251,76.7375,0
4577,621.41,34.32,50,350,60.554,350,0,6.82121e-15,419.3,335.009,342.896,0,50,10.554
4578,452.44,32.13,20,350,49.0576,307.143,0,1.02857,287.846,439.616,333.416,0,20,29.0576
4579,192.97,29.95,0,350,29.8316,221.429,0,-2.19253e-15,110.768,547.01,310.701,0,-1.42109e-14,29.8316
4580,0,27.76,0,350,0,50,0,0,0,547.01,309.968,-0,0,0
4581,0,26.82,0,350,0,50,0,0,0,547.01,309.235,-0,0,0
4582,0,25.88,0,350,0,50,0,0,0,547.01,308.502,-0,0,0
4583,0,24.94,0,350,0,50,0,0,0,547.01,307.768,-0,0,0
4584,0,24.15,0,350,0,50,0,0,0,547.01,307.768,0,0,0
4585,0,23.35,0,350,0,50,0,0,0,547.01,307.032,-0,0,0
4586,0,22.56,0,350,0,50,0,0,0,547.01,306.295,-0,0,0
4587,0,22.51,0,350,0,50,0,0,0,547.01,305.561,-0,0,0
4588,0,22.46,45,350,0,50,0,2.43929,0,385.01,304.828,45,0,0
4589,0,22.41,45,350,0,50,0,2.49532,0,223.01,303.79,45,0,0
4590,334.32,24.47,50,350,40.9844,221.429,0,6.84235,212.77,190.554,302.024,9.0156,40.9844,0
4591,557.2,26.53,70,350,60.0278,307.143,0,3.68564,376.047,154.654,299.986,9.97217,60.0278,0
4592,683.96,28.59,70,350,83.7569,307.143,0,3.6,473.267,204.178,299.836,0,70,13.7569
4593,768.57,30.24,100,350,77.975,350,0,1.37503,532.515,124.888,297.975,22.025,77.975,0
4594,845.5,31.89,100,350,87.7574,350,0,0.808243,579.117,80.8152,294.984,12.2426,87.7574,0
4595,857.82,33.54,100,350,87.9015,350,0,0.864256,579.891,37.2607,290.471,12.0985,87.9015,0
4596,885.79,34.24,90,350,90.5604,350,0,-1.22782e-14,595.461,39.2781,284.484,0,90,0.560401
4597,882.77,34.94,80,350,90.7872,350,0,-1.09139e-14,596.757,78.112,312.02,0,80,10.7872
4598,848.75,35.64,47,350,88.1666,350,0,0,581.343,226.312,335.013,0,47,41.1666
4599,785.3,35.05,53,350,81.8186,350,0,-7.23048e-15,544.107,330.059,338.419,0,53,28.8186
4600,717.52,34.47,79,350,73.7017,350,0,0.0819075,496.488,310.985,337.117,5.29831,73.7017,0
4601,609.61,33.88,50,350,59.2035,350,0,0,411.418,344.117,337.107,0,50,9.20349
4602,432.67,31.51,20,350,60.9863,264.286,0,2.05714,275.362,491.668,314.436,0,20,40.9863
4603,130.09,29.14,0,350,28.5347,178.571,0,7.30844e-16,74.713,594.393,290.332,0,3.55271e-15,28.5347
4604,0,26.77,0,350,0,50,0,0,0,594.393,289.704,-0,0,0
4605,0,25.61,0,350,0,50,0,0,0,594.393,289.074,-0,0,0
4606,0,24.44,0,350,0,50,0,0,0,594.393,288.444,-0,0,0
4607,0,23.28,0,350,0,50,0,0,0,594.393,287.812,-0,0,0
4608,0,22.73,0,350,0,50,0,0,0,594.393,287.812,0,0,0
4609,0,22.19,0,350,0,50,0,0,0,594.393,287.179,-0,0,0
4610,0,21.64,0,350,0,50,0,0,0,594.393,286.547,-0,0,0
4611,0,21.62,0,350,0,50,0,0,0,594.393,285.915,-0,0,0
4612,0,21.61,45,350,0,50,0,3.49458,0,432.393,285.286,45,0,0
4613,0,21.59,45,350,0,50,0,3.54118,0,270.393,284.423,45,0,0
4614,361.7,24.04,50,350,32.2085,264.286,0,4.74197,230.284,206.343,283.063,17.7915,32.2085,0
4615,587.46,26.49,70,350,66.1125,307.143,0,3.72051,396.557,192.349,281.31,3.88745,66.1125,0
4616,718.86,28.95,70,350,71.9946,350,0,9.54969e-15,497.453,199.529,281.981,0,70,1.99456
4617,782.66,30.54,100,350,81.4689,350,0,1.55205,542.245,132.817,280.205,18.5311,81.4689,0
4618,845.33,32.13,100,350,87.7263,350,0,1.06661,578.898,88.6319,277.581,12.2737,87.7263,0
4619,858.6,33.72,100,350,87.9718,350,0,1.10077,580.266,45.3304,273.737,12.0282,87.9718,0
4620,869.78,34.46,90,350,88.7037,350,0,0.129933,584.527,40.6637,266.471,1.29629,88.7037,0
4621,867.55,35.2,80,350,89.0142,350,0,0,586.315,73.115,298.433,0,80,9.01423
4622,849.28,35.95,47,350,88.2173,350,0,-6.41194e-15,581.603,221.497,331.087,0,47,41.2173
4623,813.85,35.47,53,350,85.19,350,0,7.23048e-15,563.855,337.381,336.317,0,53,32.19
4624,757.1,34.99,79,350,78.3814,350,0,0.0110936,523.915,335.154,335.054,0.618553,78.3814,0
4625,655.12,34.51,50,350,64.46,350,0,0,442.23,387.21,335.958,0,50,14.46
4626,458.79,32.21,20,350,64.9879,264.286,0,2.05714,292.098,549.167,314.093,0,20,44.9879
4627,175.58,29.92,0,350,23.6858,221.429,0,-1.09627e-15,100.899,634.436,301.032,0,-7.10543e-15,23.6858
4628,0,27.62,0,350,0,50,0,0,0,634.436,300.421,-0,0,0
4629,0,26.43,0,350,0,50,0,0,0,634.436,299.81,-0,0,0
4630,0,25.25,0,350,0,50,0,0,0,634.436,299.197,-0,0,0
4631,0,24.06,0,350,0,50,0,0,0,634.436,298.582,-0,0,0
4632,0,23.41,0,350,0,50,0,0,0,634.436,298.582,0,0,0
4633,0,22.77,0,350,0,50,0,0,0,634.436,297.967,-0,0,0
4634,0,22.12,0,350,0,50,0,0,0,634.436,297.351,-0,0,0
4635,0,22.01,0,350,0,50,0,0,0,634.436,296.736,-0,0,0
4636,0,21.91,45,350,0,50,0,2.90939,0,472.436,296.122,45,0,0
4637,0,21.8,45,350,0,50,0,2.95377,0,310.436,295.301,45,0,0
4638,335.8,23.98,50,350,28.2939,264.286,0,4.36718,213.885,232.294,294.065,21.7061,28.2939,0
4639,556.8,26.16,70,350,62.2497,307.143,0,3.73676,375.952,204.393,292.438,7.75032,62.2497,0
4640,669.19,28.34,70,350,81.7368,307.143,0,3.6,463.119,246.645,293.431,0,70,11.7368
4641,768.42,29.97,100,350,77.9448,350,0,1.53707,532.343,167.246,291.924,22.0552,77.9448,0
4642,800.77,31.6,100,350,82.5016,350,0,1.2655,548.273,104.252,289.733,17.4984,82.5016,0
4643,843.11,33.24,100,350,86.1535,350,0,1.05865,569.631,54.4048,286.287,13.8465,86.1535,0
4644,869.4,33.97,90,350,88.6216,350,0,0.116003,584.08,49.4425,279.87,1.37844,88.6216,0
4645,867.08,34.7,80,350,88.925,350,0,0,585.825,81.5726,302.827,0,80,8.92503
4646,834.14,35.43,47,350,86.4256,350,0,6.41194e-15,571.121,223.505,330.906,0,47,39.4256
4647,771.22,34.8,53,350,80.1447,350,0,-7.23048e-15,534.283,321.226,335.387,0,53,27.1447
4648,705.01,34.16,79,350,88.8564,307.143,0,4.06286,487.908,356.709,331.394,0,79,9.85637
